,ACO_ID,ACO_Name,ACO_State,Agree_Type,Agreement_Period_Num,Initial_Start_Date,Current_Start_Date,Current_Track_1,Current_Track_2,Current_Track_3,Current_Track_1_Plus,Current_BASIC_A,Current_BASIC_B,Current_BASIC_C,Current_BASIC_D,Current_BASIC_E,Current_ENHANCED,Risk_Model,Assign_Type,Adv_Pay,AIM,SNF_Waiver,N_AB,Sav_Rate,MinSavPerc,BnchmkMinExp,GenSaveLoss,DisAdj,EarnSaveLoss,DisAffQual,Met_QPS,Report_WI,Report_eCQM,Report_CQM,Report_Inc,QualScore,Recvd30p,PosRegAdj,UpdatedBnchmk,HistBnchmk,ABtotBnchmk,ABtotExp,Adv_Pay_Amt,Adv_Pay_Recoup,MaxShareRate,FinalShareRate,RevLossLimit,Rev_Exp_Cat,Per_Capita_Exp_ALL_ESRD_BY1,Per_Capita_Exp_ALL_DIS_BY1,Per_Capita_Exp_ALL_AGDU_BY1,Per_Capita_Exp_ALL_AGND_BY1,Per_Capita_Exp_ALL_ESRD_BY2,Per_Capita_Exp_ALL_DIS_BY2,Per_Capita_Exp_ALL_AGDU_BY2,Per_Capita_Exp_ALL_AGND_BY2,Per_Capita_Exp_ALL_ESRD_BY3,Per_Capita_Exp_ALL_DIS_BY3,Per_Capita_Exp_ALL_AGDU_BY3,Per_Capita_Exp_ALL_AGND_BY3,Per_Capita_Exp_ALL_ESRD_PY,Per_Capita_Exp_ALL_DIS_PY,Per_Capita_Exp_ALL_AGDU_PY,Per_Capita_Exp_ALL_AGND_PY,Per_Capita_Exp_TOTAL_PY,CMS_HCC_RiskScore_ESRD_BY1,CMS_HCC_RiskScore_DIS_BY1,CMS_HCC_RiskScore_AGDU_BY1,CMS_HCC_RiskScore_AGND_BY1,CMS_HCC_RiskScore_ESRD_BY2,CMS_HCC_RiskScore_DIS_BY2,CMS_HCC_RiskScore_AGDU_BY2,CMS_HCC_RiskScore_AGND_BY2,CMS_HCC_RiskScore_ESRD_BY3,CMS_HCC_RiskScore_DIS_BY3,CMS_HCC_RiskScore_AGDU_BY3,CMS_HCC_RiskScore_AGND_BY3,CMS_HCC_RiskScore_ESRD_PY,CMS_HCC_RiskScore_DIS_PY,CMS_HCC_RiskScore_AGDU_PY,CMS_HCC_RiskScore_AGND_PY,N_AB_Year_ESRD_BY3,N_AB_Year_DIS_BY3,N_AB_Year_AGED_Dual_BY3,N_AB_Year_AGED_NonDual_BY3,N_AB_Year_PY,N_AB_Year_ESRD_PY,N_AB_Year_DIS_PY,N_AB_Year_AGED_Dual_PY,N_AB_Year_AGED_NonDual_PY,N_Ben_Age_0_64,N_Ben_Age_65_74,N_Ben_Age_75_84,N_Ben_Age_85plus,N_Ben_Female,N_Ben_Male,N_Ben_Race_White,N_Ben_Race_Black,N_Ben_Race_Asian,N_Ben_Race_Hisp,N_Ben_Race_Native,N_Ben_Race_Other,CapAnn_INP_All,CapAnn_INP_S_trm,CapAnn_INP_L_trm,CapAnn_INP_Rehab,CapAnn_INP_Psych,CapAnn_HSP,CapAnn_SNF,CapAnn_OPD,CapAnn_PB,CapAnn_AmbPay,CapAnn_HHA,CapAnn_DME,ADM,ADM_S_Trm,ADM_L_Trm,ADM_Rehab,ADM_Psych,P_EDV_Vis,P_EDV_Vis_HOSP,P_CT_VIS,P_MRI_VIS,P_EM_Total,P_EM_PCP_Vis,P_EM_SP_Vis,P_Nurse_Vis,P_FQHC_RHC_Vis,P_SNF_ADM,SNF_LOS,SNF_PayperStay,N_CAH,N_FQHC,N_RHC,N_ETA,N_Hosp,N_Fac_Other,N_PCP,N_Spec,N_NP,N_PA,N_CNS,Perc_Dual,Perc_CovDiag,Perc_CovEpisode,Perc_LTI,CAHPS_1,CAHPS_2,CAHPS_3,CAHPS_4,CAHPS_5,CAHPS_6,CAHPS_7,CAHPS_11,CAHPS_9,CAHPS_8,Measure_479,Measure_MCC1,QualityID_318,QualityID_110,QualityID_226,QualityID_134_WI,QualityID_134_eCQM-CQM,QualityID_113,QualityID_112,QualityID_438,QualityID_370,QualityID_001_WI,QualityID_001_eCQM-CQM,QualityID_236_WI,QualityID_236_eCQM-CQM,lat,long,ACO_identifier
396,A4617,"Mayo Clinic Community ACO, LLC","MN, WI, IA, IL, FL",Initial,1,7/1/2019,7/1/2019,0,0,0,0,0,1,0,0,0,0,One-Sided,Prospective,0,0,0,"63,758",0.49%,2.00%,"3,675,168",0,,0,1,1,1,0,0,0,100.00%,0,1,"12,027","11,132","748,415,900","744,740,732",,,40.00%,40.00%,0,High Revenue,"89,598","10,648","15,178","9,482","83,085","10,544","15,027","9,483","94,816","11,606","17,298","10,001","90,796","12,957","19,228","10,851","11,968",1.042,1.063,1.011,1.042,1.068,1.077,1.06,1.055,1.068,1.113,1.107,1.07,1.099,1.22,1.275,1.158,203,"7,254","3,014","39,908","62,226",354,"6,993","3,159","51,720","7,458","28,814","19,005","8,481","34,569","29,189","60,793",429,382,166,137,"1,851","3,352","3,245",8,54,54,410,"1,015","4,371","2,657",127,181,351,252,246,0,2,3,748,158,847,270,"7,899","2,674","2,753","2,311",161,56,26,"18,538",20,0,4,0,16,24,"1,327","4,280","1,140",655,22,12.78%,7.05%,1.63%,1.93%,80.91,93.21,92.07,81.06,64.48,57.52,72.7,22.45,94.56,86.9,0.1342,33.65,99.83,87.92,95,77.53,,85.77,90.66,88.89,12.94,6.77,,74.79,,44.0226729,-92.4667508,
397,A4618,Virginia Care Partners ACO,VA,Initial,1,7/1/2019,7/1/2019,0,0,0,0,0,1,0,0,0,0,One-Sided,Retrospective,0,0,0,"19,314",3.76%,2.53%,"6,875,678","6,875,678",,"2,695,266",1,1,1,0,0,0,87.13%,0,1,"9,689","9,225","183,080,954","176,205,276",,,40.00%,40.00%,0,Low Revenue,"76,948","9,715","13,586","7,946","74,530","9,590","12,502","8,220","82,389","9,084","15,776","8,394","95,114","8,963","12,196","8,846","9,325",0.958,0.967,1.007,0.912,0.961,0.936,1.016,0.913,0.984,0.915,0.968,0.919,0.983,0.878,0.877,0.924,111,"1,381",378,"17,767","18,896",94,842,239,"17,721","1,385","10,483","5,569","1,877","11,346","7,968","14,940","3,529",202,48,7,588,"2,683","2,241",2,428,19,110,268,"1,683","3,972",59,430,225,244,221,0,21,2,520,181,632,186,"9,993","3,993","4,885","1,111",3,21,27,"13,045",0,0,0,0,0,0,72,5,32,11,0,2.71%,4.51%,1.20%,0.05%,80.58,93.06,90.91,77.42,59.47,66.07,72.5,26.04,89.98,86.96,0.1625,36.95,82.61,81.88,100,62.91,,71.22,70.63,87.55,9.38,9.62,,75.54,,37.536814,-77.437209,
398,A4620,Health Plus Network,"LA, TX",Initial,1,7/1/2019,7/1/2019,0,0,0,0,0,1,0,0,0,0,One-Sided,Retrospective,0,0,0,"15,602",2.47%,2.68%,"4,526,683",0,,0,1,1,1,0,0,0,80.86%,0,1,"12,093","11,523","183,238,086","178,711,403",,,40.00%,40.00%,0,Low Revenue,"88,873","11,967","19,555","10,050","89,641","11,987","19,499","10,210","89,199","11,148","18,466","10,195","78,549","13,366","17,761","10,551","11,794",1.029,1.045,1.027,1.063,1.039,1.063,0.967,1.041,1.083,1.003,1.022,1.026,1.002,1.121,0.979,1.022,137,"1,571",788,"14,773","15,152",181,"1,016",512,"13,444","1,510","7,561","4,706","1,825","9,186","6,416","12,504","2,664",90,21,5,318,"3,395","2,299",716,388,52,258,409,"3,038","3,616",94,927,363,319,268,25,21,6,592,218,707,248,"9,560","3,169","4,935","1,375",81,31,30,"13,180",0,0,1,0,0,0,115,224,84,72,0,6.14%,8.20%,2.15%,0.74%,89.8,94.51,93.86,83.93,60.7,63.44,68.67,23.45,94.31,89.33,0.1545,38.17,98.25,75.4,76.92,57.71,,81.4,77.95,84.9,14.29,9.93,,74.01,,32.4853504,-93.7787508,
399,A4626,"West Michigan Accountable Care Organization, LLC",MI,Initial,1,7/1/2019,7/1/2019,0,0,0,0,1,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"32,136",2.33%,2.38%,"7,753,517",0,,0,1,1,1,0,0,0,96.78%,0,1,"10,625","9,987","332,241,151","324,487,634",,,40.00%,40.00%,0,Low Revenue,"69,344","9,070","13,117","8,415","73,583","9,014","13,895","8,806","78,037","9,585","14,853","9,147","72,837","9,844","15,374","9,476","10,377",1.041,0.917,0.946,1.011,1.091,0.948,0.989,1.014,1.066,0.957,1.028,1.019,1.005,0.962,1.045,1.024,232,"6,964","2,481","30,647","31,271",252,"4,677","1,771","24,570","5,715","14,391","8,175","3,855","17,990","14,146","29,664","1,020",200,214,56,982,"2,705","2,457",30,185,57,300,426,"3,020","3,092",134,444,362,255,239,1,10,6,750,159,858,218,"8,107","2,037","2,643","1,924","1,502",41,20,"10,745",4,0,33,0,6,3,955,"1,449",613,822,0,13.90%,7.99%,2.18%,1.50%,84.92,93.78,92.65,74.5,65.97,70.06,75.05,22.24,92.1,86.4,0.1452,32.9,93.2,80.14,81.4,87.5,,77.57,82.59,87.5,1.82,8.63,,80.13,,42.9710869,-85.6632339,
400,A4627,"Eminence Health Care, LLC",FL,Re-entering,3,7/1/2019,7/1/2019,0,0,0,0,0,0,1,0,0,0,Two-Sided,Prospective,0,0,0,"6,756",-3.10%,1.50%,"-2,464,005","-2,464,005","-266,996",0,1,1,1,0,0,0,85.99%,0,1,"12,122","12,568","79,586,739","82,050,743",,,50.00%,50.00%,1,Low Revenue,"84,553","9,930","17,523","10,800","100,107","10,249","18,677","11,352","101,725","11,007","19,429","11,657","79,141","13,173","18,605","11,596","12,497",1.065,1.049,1.07,1.147,1.115,1.001,1.058,1.144,1.074,1.001,1.084,1.152,1.052,1.154,1.016,1.123,44,727,304,"6,198","6,565",50,500,247,"5,768",561,"2,944","2,325",926,"3,665","3,091","6,243",237,34,67,1,174,"3,427","2,928",33,451,52,333,660,"1,684","5,575",101,691,298,345,314,2,23,7,639,269,892,283,"11,720","3,532","6,466","1,616",107,57,24,"11,804",0,0,0,0,0,0,69,88,44,21,0,7.39%,5.30%,2.01%,0.64%,82.04,91.99,89.95,78.25,57.39,62.6,70.13,21.42,88.96,84.07,0.1723,40.8,93.1,91.22,100,78.32,,76.55,67.11,79.72,3.92,11.97,,70.24,,28.4796956,-82.4840366,
401,A4629,TRINITY HEALTH OF NEW ENGLAND ACO LLC,"CT, MA, FL",Re-entering,3,7/1/2019,7/1/2019,0,0,0,0,0,0,0,0,0,1,Two-Sided,Retrospective,0,0,1,"24,858",0.50%,1.50%,"1,582,066",0,,0,1,1,1,0,0,0,81.40%,0,1,"13,116","12,282","317,379,479","315,797,413",,,75.00%,75.00%,0,High Revenue,"86,799","11,384","14,062","9,762","83,684","10,510","14,664","10,144","91,641","11,257","14,728","10,865","94,014","13,237","15,105","11,921","13,051",1.05,1.047,0.965,1.015,1.026,1.034,0.928,1.017,1.014,0.988,0.924,1.043,1.037,1.045,0.949,1.083,270,"4,389","4,518","20,850","24,197",161,"2,829","3,279","17,929","3,438","9,967","7,554","3,899","14,246","10,612","21,085","1,964",275,497,15,"1,022","3,769","3,367",53,281,96,244,"1,001","3,180","4,005",208,844,304,304,286,2,12,5,718,241,859,232,"11,216","3,511","4,599","3,091",14,78,23,"12,654",0,0,0,0,4,6,376,"1,077",316,487,6,23.11%,5.41%,1.64%,1.08%,80.54,91.72,91.87,80.09,57.1,55.35,69.65,21.77,91.12,83.91,0.1622,37.69,82.05,75.98,83.33,45.49,,64.93,61.92,82.11,20,15.62,,74.81,,41.773799,-72.7005722,
402,A4630,"Optimum Independent Practice Association, LLC","NY, PA",Initial,1,7/1/2019,7/1/2019,0,0,0,0,0,1,0,0,0,0,One-Sided,Retrospective,0,0,0,"14,532",-0.32%,2.73%,"-516,959",0,,0,1,1,1,0,0,0,84.65%,0,1,"11,494","10,807","161,447,685","161,964,644",,,40.00%,40.00%,0,Low Revenue,"77,424","8,279","11,983","8,356","74,699","9,114","13,140","8,998","82,026","9,652","14,482","9,761","88,793","11,113","17,717","9,874","11,531",1.009,0.941,1.023,1.047,1.008,0.969,1.04,1.078,1.045,1.0,1.028,1.1,1.097,1.02,1.089,1.106,134,"3,058","1,450","10,917","14,046",114,"2,293","1,462","10,178","2,731","5,993","3,824","1,984","7,843","6,689","13,033",819,68,57,26,529,"2,950","2,768",19,125,50,200,"1,388","2,593","3,543",146,593,312,281,271,0,6,4,687,220,731,234,"10,473","3,869","3,446","3,149",9,97,25,"13,979",0,0,0,0,0,0,239,291,199,280,0,21.14%,7.56%,2.39%,6.06%,84.09,91.63,88.59,78.03,60.74,57.06,71.25,22.08,91.42,81.46,0.1492,30.27,66.83,73.05,46.97,65.53,,64.23,72.64,75.76,22.39,21.87,,76,,,,
403,A4638,CHI Saint Joseph Health Partners,KY,Re-entering,2,7/1/2019,7/1/2019,0,0,0,0,0,0,0,0,0,1,Two-Sided,Prospective,0,0,1,"8,198",-1.27%,0.00%,"-1,039,927","-1,039,927","-415,971",0,1,1,1,0,0,0,90.00%,0,1,"10,309","10,158","81,988,030","83,027,958",,,75.00%,75.00%,0,High Revenue,"75,617","8,390","13,576","9,043","81,976","9,103","13,635","9,022","82,075","8,770","14,840","9,357","92,503","8,599","15,581","9,829","10,440",1.035,0.972,1.013,1.072,1.064,0.965,0.978,1.062,1.101,0.988,0.997,1.057,1.002,0.882,0.948,1.061,111,"3,279","1,459","19,121","7,953",36,"1,002",540,"6,374","1,071","3,842","2,360",925,"4,478","3,720","7,780",260,23,8,2,125,"2,721","2,402",64,219,43,288,845,"2,756","3,083",175,521,370,261,241,2,13,5,723,182,780,196,"9,810","2,740","3,841","2,402",828,59,29,"14,468",2,0,6,0,7,6,203,458,284,106,1,12.54%,9.60%,2.20%,3.05%,86.62,95.31,93.93,77.65,60.17,61.32,68.11,24.58,93.03,86.52,0.1456,36.23,88.29,74.03,65.45,49.61,,67.49,70.15,79.68,2.44,11.17,,77.34,,38.0331745,-84.5255775,
404,A4641,"Mass General Brigham ACO, LLC","MA, NH, FL, ME",Initial,1,7/1/2019,7/1/2019,0,0,0,0,0,0,0,0,0,1,Two-Sided,Prospective,0,0,1,"126,357",1.14%,2.00%,"18,388,918",0,,0,1,1,1,0,0,0,81.60%,0,1,"12,997","12,125","1,608,080,936","1,589,692,018",,,75.00%,75.00%,0,High Revenue,"114,172","11,397","16,372","10,363","110,547","11,551","16,685","10,671","112,242","11,894","17,754","11,058","103,853","13,436","18,540","11,785","12,849",1.088,1.043,1.004,1.066,1.076,1.048,1.043,1.066,1.076,1.044,1.047,1.05,1.065,1.068,1.052,1.075,447,"14,141","8,320","93,529","123,723",525,"12,602","9,253","101,343","13,296","55,265","41,218","16,578","73,858","52,499","112,445","4,066","1,286","1,995",53,"6,512","3,760","3,322",103,245,137,331,764,"3,872","3,429",159,785,266,291,270,3,9,9,642,222,979,321,"10,507","3,143","5,254","1,952",158,62,21,"12,636",2,1,2,0,6,8,"2,171","6,867","1,552","1,172",18,15.17%,4.93%,1.50%,1.05%,87.83,95.75,94.5,78.74,68.63,56.75,75.75,15.74,94.4,88.72,0.1614,41.62,84.53,88.8,83.33,71.92,,83.58,85.33,89.04,4.88,11.61,,72.91,,42.3471679,-71.0825119,
405,A4649,"Mercycare Accountable Care Organization, LLC",IA,Re-entering,2,7/1/2019,7/1/2019,0,0,0,0,0,0,0,0,1,0,Two-Sided,Prospective,0,0,1,"8,787",3.97%,2.00%,"3,346,073","3,346,073",,"1,639,576",1,1,1,0,0,0,96.29%,0,1,"9,778","9,516","84,187,180","80,841,107",,,50.00%,50.00%,1,Low Revenue,"71,060","8,156","11,765","7,992","83,541","8,598","13,062","8,383","67,097","9,444","13,420","8,796","74,711","10,613","11,462","8,981","9,389",0.877,1.004,1.007,0.968,1.012,1.056,1.035,0.993,1.012,1.147,1.097,1.05,0.959,1.078,1.018,1.005,43,"1,057",456,"8,576","8,610",32,536,217,"7,826",571,"4,661","2,512","1,043","4,913","3,874","8,400",86,22,40,10,229,"2,379","2,096",5,269,14,236,528,"2,852","2,979",79,237,267,240,223,0,15,2,628,180,745,198,"8,955","3,211","3,435","1,928",381,44,26,"12,056",0,0,2,0,0,0,49,5,49,26,0,6.65%,5.04%,1.48%,1.64%,88.91,93.75,92.43,83.42,66.88,61.34,74.13,33.36,94.15,88.25,0.1475,38.11,92.4,90.38,100,59.84,,79.1,81.06,90.3,11.76,3.98,,77.58,,41.9790824,-91.6570171,
406,A4650,Mission Health Coordinated Care,NJ,Initial,1,7/1/2019,7/1/2019,0,0,0,0,0,0,0,0,1,0,Two-Sided,Prospective,0,0,0,"4,503",0.51%,4.17%,"312,747",0,,0,1,1,1,0,0,0,86.02%,0,1,"14,036","13,257","61,539,417","61,226,670",,,50.00%,50.00%,1,Low Revenue,"102,134","8,234","17,588","10,898","108,682","10,008","18,456","11,052","108,581","12,892","18,524","11,903","95,469","11,612","19,504","12,779","13,965",1.081,0.888,1.145,1.079,1.041,0.969,1.096,1.068,1.079,0.99,1.017,1.064,0.946,0.961,1.094,1.043,49,529,414,"4,409","4,384",41,416,345,"3,583",456,"2,012","1,320",715,"2,673","1,830","3,724",284,131,158,5,201,"3,760","3,476",10,251,56,341,"1,547","2,852","5,173",232,621,220,284,266,0,10,7,590,228,699,266,"13,839","5,715","6,810","1,309",6,73,28,"18,981",0,0,0,0,0,0,134,221,105,22,0,12.58%,9.70%,2.27%,2.71%,90.63,95.7,94.27,81.32,62.4,60.77,71.32,24.33,92.11,87.63,0.1433,39.8,80.26,78.5,74.07,50.13,,50.67,53.1,84.12,7.14,17.51,,83.01,,40.9027352,-74.1653923,
407,A4652,"AdvantagePoint Health Alliance - Great Lakes, LLC","MI, WI",Initial,1,7/1/2019,7/1/2019,0,0,0,0,0,1,0,0,0,0,One-Sided,Prospective,0,0,0,"9,395",-1.78%,3.06%,"-1,585,338",0,,0,1,1,0,0,1,0,72.08%,0,1,"9,720","9,640","88,982,437","90,567,775",,,40.00%,40.00%,0,High Revenue,"81,388","8,321","14,157","8,609","85,589","8,587","15,785","9,053","74,216","8,787","16,466","8,827","74,679","8,559","15,631","9,478","9,893",1.057,0.854,1.067,0.953,1.072,0.892,1.03,0.988,1.117,0.898,1.066,0.979,0.993,0.828,1.057,0.916,45,"1,562",596,"9,465","9,155",27,"1,005",483,"7,639","1,066","4,573","2,658","1,098","5,185","4,210","9,105",18,21,5,66,180,"3,012","2,767",8,226,24,197,787,"3,336","1,990",158,396,273,224,213,0,9,3,663,129,451,160,"7,373","2,162","1,809","1,434","1,968",47,31,"17,236",4,11,9,0,5,9,209,531,153,119,0,9.77%,4.80%,1.22%,3.20%,83.01,94.08,92.12,74.37,61.97,59.65,72.99,21.48,92.85,87.81,0.1301,35.89,,,,,27.47,,,,,,47.35,,68.14,36.0416398,-86.7692102,
408,A4654,"AdvantagePoint Health Alliance - Blue Ridge, LLC","VA, NC",Initial,1,7/1/2019,7/1/2019,0,0,0,0,0,1,0,0,0,0,One-Sided,Prospective,0,0,0,"10,935",0.35%,2.94%,"375,317",0,,0,1,1,0,0,1,0,62.20%,0,1,"10,027","9,885","106,597,678","106,222,361",,,40.00%,40.00%,0,High Revenue,"75,056","8,018","15,336","8,596","68,988","8,180","14,338","8,601","80,651","8,442","14,673","8,823","69,332","9,093","14,938","9,144","9,991",1.093,0.927,1.024,1.036,1.051,0.952,1.02,1.012,1.026,0.921,1.017,1.014,1.024,0.923,0.93,1.006,117,"2,188","1,018","10,697","10,631",86,"1,292",673,"8,580","1,409","4,827","3,428","1,271","6,401","4,534","8,999","1,703",37,17,4,175,"2,412","2,182",52,152,39,282,636,"2,678","3,127",179,464,400,235,221,1,8,4,711,175,687,196,"9,980","2,461","4,298","2,183","1,038",48,30,"13,634",0,5,1,0,5,7,89,188,128,19,0,12.45%,7.08%,2.10%,1.42%,84.02,94.1,91.78,80.61,56.59,58.34,71.91,22.32,91.51,88.88,0.1493,31.59,,,,,19.92,,,,,,46.5,,52.79,36.0416398,-86.7692102,
409,A4657,"AdvantagePoint Health Alliance - Laurel Highlands, LLC","PA, MD",Initial,1,7/1/2019,7/1/2019,0,0,0,0,0,1,0,0,0,0,One-Sided,Prospective,0,0,0,"7,576",3.88%,3.28%,"2,954,805","2,954,805",,"1,158,283",1,1,1,0,0,0,83.01%,0,1,"10,348","10,884","76,166,830","73,212,025",,,40.00%,40.00%,0,High Revenue,"75,637","8,526","15,386","9,727","96,652","8,992","16,038","9,681","89,902","8,802","16,796","9,364","76,794","10,103","15,342","9,194","9,946",1.092,0.996,1.088,1.108,1.081,0.951,1.01,1.07,1.061,0.988,1.018,1.051,1.037,0.967,0.97,1.004,65,"1,455",612,"5,905","7,361",37,901,362,"6,061",967,"3,880","1,893",836,"4,175","3,401","7,358",85,10,2,1,120,"2,647","2,267",75,298,37,441,533,"2,646","3,016",128,534,256,281,257,5,16,3,600,200,788,205,"8,843","2,889","3,395","1,639",920,55,21,"10,613",4,0,7,0,5,8,262,791,153,152,0,11.52%,10.15%,3.17%,2.52%,88.39,93.83,91.95,81.86,61.81,58.36,72.61,22.94,94.15,87.42,0.1512,38.4,88.82,71.4,43.86,67.52,,56.03,74.41,80.66,0,10.57,,69.66,,36.0416398,-86.7692102,
410,A4664,"HC Health, LLC",TX,Initial,1,7/1/2019,7/1/2019,0,0,0,0,1,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"8,109",7.12%,3.19%,"5,263,723","5,263,723",,"2,063,380",1,1,1,0,0,0,100.00%,0,1,"9,337","8,845","73,971,135","68,707,411",,,40.00%,40.00%,0,High Revenue,"78,551","8,754","13,812","7,868","90,936","8,673","13,176","8,142","76,567","9,174","13,668","8,319","59,571","8,869","15,793","8,403","8,672",1.024,0.969,0.95,0.876,0.976,0.831,0.85,0.862,1.016,0.798,0.832,0.856,0.916,0.888,0.864,0.886,13,343,283,"6,719","7,923",10,254,201,"7,457",507,"4,162","2,615",825,"4,451","3,658","7,748",19,16,111,1,214,"1,924","1,516",51,323,9,274,378,"1,845","3,800",109,319,230,151,130,2,16,2,423,79,612,238,"10,158","4,800","4,356",975,26,28,28,"12,659",0,0,0,0,1,2,34,17,11,9,0,3.92%,7.09%,1.07%,1.33%,90.65,95.98,94.35,82.01,65.66,61.2,73.9,28.08,93.76,89.4,0.1454,23.04,92.49,85.2,83.33,71.94,,76.68,73.8,86.35,9.43,11.88,,81.6,,,,
411,A4665,"SBMACO, LLC","AR, MO",Initial,1,7/1/2019,7/1/2019,0,0,0,0,1,0,0,0,0,0,One-Sided,Prospective,0,0,0,"7,414",-0.09%,3.32%,"-69,962",0,,0,1,1,1,0,0,0,82.00%,0,0,"11,350","11,245","81,667,067","81,737,029",,,40.00%,40.00%,0,High Revenue,"71,449","8,126","16,890","9,087","77,151","8,051","18,178","9,592","74,072","9,226","18,444","9,901","87,437","9,439","16,938","10,508","11,359",0.908,0.871,1.029,0.975,0.942,0.847,0.99,0.974,1.006,0.87,0.932,0.975,0.932,0.871,0.941,0.988,84,"1,262",815,"6,391","7,196",53,865,460,"5,817",927,"3,278","2,346",863,"4,426","2,988","7,114",209,10,12,2,67,"3,553","2,451",112,992,65,233,605,"3,239","2,890",167,492,350,353,281,4,58,10,656,199,807,252,"10,353","3,581","3,086","2,365","1,320",47,27,"12,950",0,0,2,0,1,6,156,146,116,10,7,11.74%,10.94%,2.70%,2.55%,88.15,94.5,92.68,79.84,55.3,56.69,68.55,25.21,93.93,86.13,0.1725,40.74,71.59,78.29,56.52,62.73,,73.41,74.25,81.65,12.5,13.06,,67.57,,,,
412,A4671,PA MSSP IMG + PMSI,PA,Re-entering,2,7/1/2019,7/1/2019,0,0,0,0,0,0,0,0,1,0,Two-Sided,Retrospective,0,0,0,"9,206",8.80%,3.08%,"8,615,319","8,615,319",,"4,221,506",1,1,1,0,0,0,91.34%,0,1,"10,893","10,701","97,918,997","89,303,678",,,50.00%,50.00%,1,Low Revenue,"87,628","10,142","18,761","9,499","87,897","10,828","16,038","8,979","102,841","11,359","18,381","9,600","53,412","10,985","11,724","9,718","9,935",1.0,1.026,1.098,1.011,1.08,0.994,1.07,1.012,1.013,1.08,1.075,1.029,0.864,1.019,1.043,1.063,27,927,545,"8,861","8,989",18,603,196,"8,172",859,"4,669","2,594","1,084","5,135","4,071","8,728",131,26,20,2,299,"2,805","2,346",18,429,22,127,408,"2,084","3,884",98,427,338,280,255,1,22,2,513,209,647,231,"10,913","4,892","4,146","1,872",3,38,23,"11,153",0,0,0,0,0,0,58,39,24,31,0,4.36%,7.38%,2.77%,0.16%,88.45,95.96,95.25,80.71,65.25,63.19,74.14,23.68,93.15,87.72,0.1697,38.6,88.24,87.71,96.43,87.78,,79.01,76.1,79.44,10.53,14.15,,73.89,,38.9836694,-77.0916103,Aledade
413,A4678,UT Health San Antonio Regional Physician Network,TX,Initial,1,7/1/2019,7/1/2019,0,0,0,0,1,0,0,0,0,0,One-Sided,Retrospective,0,0,0,"13,261",-1.61%,2.80%,"-2,593,362",0,,0,1,1,1,0,0,0,85.13%,0,0,"12,575","11,978","161,544,032","164,137,394",,,40.00%,40.00%,0,Low Revenue,"76,380","10,664","15,807","10,094","65,159","11,647","15,890","10,280","71,989","11,863","17,104","10,690","81,295","14,672","18,005","11,360","12,777",1.033,1.165,1.048,1.083,0.991,1.113,0.948,1.051,0.992,1.071,0.986,1.047,1.056,1.193,0.993,1.059,159,"1,413",692,"9,211","12,846",154,"1,163",543,"10,987","1,672","6,489","3,718","1,382","7,783","5,478","11,174",690,236,625,4,532,"3,356","2,560",79,713,28,544,459,"1,807","5,674",97,756,402,311,265,3,39,4,592,196,891,347,"12,035","4,568","5,586","1,871",10,36,29,"13,154",0,0,0,0,0,0,257,975,248,149,6,8.07%,5.95%,1.49%,1.19%,79.78,92.91,90.66,77.2,66.6,62,66.41,20.19,92.15,84.64,0.1505,31.24,80.88,56.85,75,52.61,,55.65,72.99,87.1,22.22,18.75,,61.86,,29.5186253,-98.573604,
414,A4681,Florence Network LLC,CA,Re-entering,2,7/1/2019,7/1/2019,0,0,0,0,0,1,0,0,0,0,One-Sided,Retrospective,0,0,0,"4,908",4.87%,3.95%,"2,711,592","2,711,592",,"1,062,944",1,1,0,0,0,0,61.69%,1,1,"11,609","10,876","55,656,211","52,944,619",,,40.00%,40.00%,0,Low Revenue,"99,774","8,304","13,633","10,289","91,173","9,667","15,226","9,872","74,047","8,038","15,622","10,154","97,539","8,434","17,554","10,387","11,044",1.04,0.814,0.986,1.036,1.077,0.851,1.011,0.994,1.025,0.891,0.982,0.997,1.014,0.883,1.025,0.943,24,428,297,"5,212","4,794",24,288,222,"4,260",406,"2,503","1,441",558,"2,651","2,257","4,593",29,29,114,10,133,"3,374","3,007",21,347,23,122,625,"2,366","4,122",72,397,247,254,243,0,10,1,557,197,695,252,"12,963","7,200","3,798","1,566",399,35,27,"18,375",0,0,0,0,0,0,44,3,8,7,0,7.11%,5.40%,1.87%,0.06%,80.06,88.2,85.93,74.57,54.26,50.17,70.96,16.8,90.54,77.02,0.1732,37.8,,,,,,,,,,,,,,,,
